id,stackoverflowid,githubid,twitterid,ghdup,twdup
52670,1799557,3287048,19285786,f,f
52671,1799623,3725931,1361183431,f,f
52672,1799741,1187765,19760213,f,f
52673,1799786,5844079,177879483,f,f
52674,1799847,2153895,81797501,f,f
52675,1799972,4705022,2527489748,f,f
52676,1800014,3795597,19521656,f,f
52677,1800055,998888,13583972,f,f
52678,1800192,1351961,15443845,f,f
52679,1800245,2569015,213025934,f,f
52680,1800260,3283931,313820749,f,f
52681,1800296,3614868,321957438,f,f
52682,1800326,222224,20126208,f,f
52683,1800376,871010,15365371,f,f
52684,1800422,294272,288379000,f,f
52685,1800579,7137068,558630692,f,f
52686,1800609,2486424,419540659,f,f
52687,1800691,162395,14164194,f,f
52688,1800731,1430998,825267920,f,f
52689,1800854,5266113,1038738774,f,f
52690,1800988,239478,26494755,f,f
52691,1801051,65306,243540044,f,f
52692,1801139,1514827,179643874,f,f
52693,1801140,62592,14080974,f,f
52694,1801165,66138,18937890,f,f
52695,1801273,1520886,369068040,f,f
52696,1801294,570846,14331237,f,f
52697,1801493,1507588,15145767,f,f
52698,1801517,2058327,389626274,f,f
52699,1801534,57804,227091727,f,f
52700,1801766,1545368,15654335,f,f
52701,1801844,77865,16477888,f,f
52702,1802016,5978905,605009736,f,f
52703,1802140,115170,7106452,f,f
52704,1802179,5191208,920403984,f,f
52705,1802185,22878,777204,f,f
52706,1802275,1446066,87364896,f,f
52707,1802384,2564444,881978893,f,f
52708,1802468,4461,122923467,f,f
52709,1802494,3071299,2959408445,f,f
52710,1802652,1128115,91552189,f,f
52711,1802697,3008810,1219727437,f,f
52712,1802774,4852956,115584075,f,f
52713,1802801,437949,14957782,f,f
52714,1802823,1225378,22550210,f,f
52715,1802886,3614393,89964434,f,f
52716,1802896,5953858,2732041022,f,f
52717,1802903,1506972,2158516980,f,f
52718,1802946,694901,287439117,f,f
52719,1803017,686818,19058798,f,f
52720,1803030,288572,13747062,f,f
52721,1803043,677849,322484575,f,f
52722,1803073,793897,259790702,f,f
52723,1803105,1365807,221833056,f,f
52724,1803134,131379,20694915,f,f
52725,1803148,249948,114996263,f,f
52726,1803209,1102329,17497080,f,f
52727,1803253,287573,185568894,f,f
52728,1803302,1011503,126613625,f,f
52729,1803326,686818,19058798,f,f
52730,1803329,3657126,82190509,f,f
52731,1803555,2601272,2188994222,f,f
52732,1803733,3149689,374284155,f,f
52733,1803735,2716791,629942995,f,f
52734,1803776,1668563,275482768,f,f
52735,1803815,147446,34254351,f,f
52736,1803890,2808713,65301690,f,f
52737,1803978,170945,90171927,f,f
52738,1804003,28514,9185352,f,f
52739,1804103,25693,38135881,f,f
52740,1804177,867308,16631944,f,f
52741,1804268,76242,2849761,f,f
52742,1804336,879612,218411120,f,f
52743,1804347,1315425,123651216,f,f
52744,1804354,1793867,2325993193,f,f
52745,1804436,82071,16324819,f,f
52746,1804449,1476047,32537242,f,f
52747,1804468,1040768,298522531,f,f
52748,1804472,143298,13597802,f,f
52749,1804507,139959,41779879,f,f
52750,1804530,4638681,843238897,f,f
52751,1804673,273500,35385296,f,f
52752,1804681,105090,25876491,f,f
52753,1804800,2664912,941689950,f,f
52754,1804804,1002540,14281596,f,f
52755,1804866,485054,21163581,f,f
52756,1804894,1093746,52522848,f,f
52757,1804895,1152268,106344489,f,f
52758,1804939,2840096,1569543734,f,f
52759,1804970,148208,18074781,f,f
52760,1805153,561757,43270140,f,f
52761,1805178,3824254,100707620,f,f
52762,1805195,270913,283882316,f,f
52763,1805267,170103,143391552,f,f
52764,1805363,2239131,2668669530,f,f
52765,1805397,748944,626825455,f,f
52766,1805420,399122,5776882,f,f
52767,1805566,2066205,43359965,f,f
52768,1805607,4455258,2952231969,f,f
52769,1805617,715490,21185425,f,f
52770,1805780,2182745,606278272,f,f
52771,1805814,625311,253223783,f,f
52772,1805837,1035781,295065362,f,f
52773,1805889,932644,198605077,f,f
52774,1805919,2046802,18834211,f,f
52775,1805925,6533313,12826252,f,f
52776,1805996,2254290,97891996,f,f
52777,1805999,943964,62838432,f,f
52778,1806023,1334474,74960607,f,f
52779,1806102,342614,52153839,f,f
52780,1806121,397922,69639019,f,f
52781,1806182,2624325,552838919,f,f
52782,1806184,944286,17360664,f,f
52783,1806316,374864,19015236,f,f
52784,1806421,1721577,34355248,f,f
52785,1806427,2741880,985117381,f,f
52786,1806430,1589473,21042459,f,f
52787,1806549,1662417,202653567,f,f
52788,1806556,4739844,297714371,f,f
52789,1806649,58812,74233,f,f
52790,1806684,2343514,455922705,f,f
52791,1806734,3442093,16370800,f,f
52792,1806760,2458265,237385760,f,f
52793,1806821,1047641,237781458,f,f
52794,1806957,314697,481929458,f,f
52795,1806963,710117,13487232,f,f
52796,1807033,3182613,587926677,f,f
52797,1807073,1486244,90194191,f,f
52798,1807107,159031,46710472,f,f
52799,1807191,1515738,85582366,f,f
52800,1807232,136878,26521654,f,f
52801,1807334,2256796,33935867,f,f
52802,1807440,616639,73786297,f,f
52803,1807456,549720,22622322,f,f
52804,1807480,3002761,17944953,f,f
52805,1807516,1578678,141190651,f,f
52806,1807674,1007479,38718427,f,f
52807,1807892,2923693,54129397,f,f
52808,1807932,18484,3338771,f,f
52809,1807935,1423001,207508297,f,f
52810,1807986,826673,232599383,f,f
52811,1808130,9922471,987753780,f,f
52812,1808134,542013,139215961,f,f
52813,1808209,5449105,210214947,f,f
52814,1808480,101513,15814301,f,f
52815,1808586,1049190,550018553,f,f
52816,1808657,1274722,964024976,f,f
52817,1808667,606874,408494876,f,f
52818,1808911,342885,309079071,f,f
52819,1808924,3307103,304621559,f,f
52820,1809133,5939925,326817386,f,f
52821,1809213,1230432,17618012,f,f
52822,1809417,8066381,14983750,f,f
52823,1809418,332625,429290422,f,f
52824,1809523,2470263,145978858,f,f
52825,1809549,1450793,965547434,f,f
52826,1809628,374926,3060357211,f,f
52827,1809643,1251417,201528173,f,f
52828,1809645,1307001,2821313943,f,f
52829,1809726,461942,137774822,f,f
52830,1809745,5014849,127580312,f,f
52831,1809788,250926,111619520,f,f
52832,1809854,68414,8056252,f,f
52833,1809859,5613928,174842261,f,f
52834,1809882,301982,265747198,f,f
52835,1809911,46186,14649113,f,f
52836,1809934,437179,110351615,f,f
52837,1810018,2523721,2196081146,f,f
52838,1810029,1610469,368742251,f,f
52839,1810033,2053547,14339690,f,f
52840,1810143,450199,4926181,f,f
52841,1810223,2532598,238572401,f,f
52842,1810243,2896859,21897851,f,f
52843,1810290,2730604,491320571,f,f
52844,1810309,1144585,56572962,f,f
52845,1810383,1355555,9023142,f,f
52846,1810429,4306697,21662192,f,f
52847,1810531,8441471,44453916,f,f
52848,1810551,1577709,117071762,f,f
52849,1810694,2363636,310015678,f,f
52850,1810755,53182,2532221,f,f
52851,1810793,1222173,15844926,f,f
52852,1810794,14220,7381872,f,f
52853,1810795,2295961,2205855080,f,f
52854,1810820,1754130,402830318,f,f
52855,1810857,819556,39414870,f,f
52856,1810875,49508,7565892,f,f
52857,1810884,61456,5096991,f,f
52858,1810896,606517,334768270,f,f
52859,1810897,904055,167546010,f,f
52860,1810955,2745020,1194630655,f,f
52861,1811093,2595665,6372512,f,f
52862,1811101,114637,1023091,f,f
52863,1811120,3208540,341923514,f,f
52864,1811175,1727630,28863841,f,f
52865,1811182,2077947,192474400,f,f
52866,1811447,1232852,33566789,f,f
52867,1811515,407162,17898119,f,f
52868,1811887,1263865,151658151,f,f
52869,1811890,6171139,66639142,f,f
52870,1811918,1322,4629071,f,f
52871,1811924,158772,33539381,f,f
52872,1811935,171545,49920135,f,f
52873,1811987,1970407,54512491,f,f
52874,1812066,3995329,740250205,f,f
52875,1812149,1212916,636493360,f,f
52876,1812313,1023894,66993755,f,f
52877,1812347,1086355,158761043,f,f
52878,1812486,3164557,38396047,f,f
52879,1812545,5658268,79783,f,f
52880,1812550,1380357,15451216,f,f
52881,1812551,41109,14177329,f,f
52882,1812569,772886,19391416,f,f
52883,1812641,1507101,226700305,f,f
52884,1812647,576704,3951841,f,f
52885,1812653,2561342,45900836,f,f
52886,1812674,1777190,212146203,f,f
52887,1812748,812048,29156568,f,f
52888,1812757,8639742,184355394,f,f
52889,1812843,519425,138442124,f,f
52890,1812846,2945835,19501271,f,f
52891,1812854,5315216,119060976,f,f
52892,1812858,188413,9887492,f,f
52893,1812872,431926,53811828,f,f
52894,1812918,189348,11874102,f,f
52895,1812919,3789646,2364185238,f,f
52896,1812944,1462374,218358479,f,f
52897,1813035,1165519,259677053,f,f
52898,1813153,737866,14364684,f,f
52899,1813169,2152582,579310624,f,f
52900,1813244,404463,70191570,f,f
52901,1813301,3254827,417874923,f,f
52902,1813379,311043,2210171,f,f
52903,1813419,209408,14962879,f,f
52904,1813420,1875398,883438842,f,f
52905,1813511,4603019,2684192774,f,f
52906,1813519,1247448,533192268,f,f
52907,1813530,2602340,453187230,f,f
52908,1813589,2719010,14297245,f,f
52909,1813870,1322205,14869422,f,f
52910,1813873,332553,30465977,f,f
52911,1814019,1606194,50512887,f,f
52912,1814139,980367,12724942,f,f
52913,1814227,5282401,24511454,f,f
52914,1814262,870311,788350,f,f
52915,1814296,678248,18466812,f,f
52916,1814384,1550951,559625769,f,f
52917,1814532,2765746,131418130,f,f
52918,1814610,793710,22148315,f,f
52919,1814613,405484,99199905,f,f
52920,1814634,2105289,1048479798,f,f
52921,1814770,1518813,112922580,f,f
52922,1814787,1019433,1135267524,f,f
52923,1815007,3258682,738866486,f,f
52924,1815023,437516,14630689,f,f
52925,1815039,5731405,115198718,f,f
52926,1815190,438255,57401086,f,f
52927,1815261,1089898,203125210,f,f
52928,1815268,895373,126274383,f,f
52929,1815321,1865693,39247962,f,f
52930,1815335,1643606,1400946476,f,f
52931,1815372,59592,14480307,f,f
52932,1815380,529957,164865735,f,f
52933,1815548,1500686,6064432,f,f
52934,1815589,43441,15744113,f,f
52935,1815834,411117,110103881,f,f
52936,1815842,790717,309597825,f,f
52937,1815881,2697638,71234129,f,f
52938,1816237,3602581,786837283,f,f
52939,1816245,490274,86004328,f,f
52940,1816282,1407000,9876752,f,f
52941,1816314,90435,6246072,f,f
52942,1816374,3269,28800710,f,f
52943,1816426,616373,1343187524,f,f
52944,1816445,4597370,316939729,f,f
52945,1816536,467787,52036434,f,f
52946,1816538,1500924,97920163,f,f
52947,1816704,4473300,180165860,f,f
52948,1816742,1228724,52775890,f,f
52949,1816744,636591,78546671,f,f
52950,1816786,4810406,106953020,f,f
52951,1816840,27847,1431461,f,f
52952,1816844,1144232,21684813,f,f
52953,1816913,1313442,42025753,f,f
52954,1817070,114243,14264787,f,f
52955,1817159,459216,2793387345,f,f
52956,1817203,2767880,11386802,f,f
52957,1817263,2561319,19069712,f,f
52958,1817362,753510,17723593,f,f
52959,1817378,1541096,77097150,f,f
52960,1817458,45311,34212110,f,f
52961,1817480,5126798,1281468722,f,f
52962,1817578,75930,7570982,f,f
52963,1817598,3127610,551681204,f,f
52964,1817618,427617,10765312,f,f
52965,1817658,194530,2304800778,f,f
52966,1817783,1174350,454388479,f,f
52967,1817856,3657799,1859694793,f,f
52968,1817881,1206757,358936817,f,f
52969,1818066,3128826,266753347,f,f
52970,1818129,1155963,65347826,f,f
52971,1818223,1254753,377983647,f,f
52972,1818261,985800,183973534,f,f
52973,1818289,608732,17240261,f,f
52974,1818341,191758,14587429,f,f
52975,1818344,828716,915822271,f,f
52976,1818349,43684,75013164,f,f
52977,1818360,2778917,1337321612,f,f
52978,1818555,3298906,988846723,f,f
52979,1818557,63619,14841547,f,f
52980,1818592,1335032,84855786,f,f
52981,1818671,915324,1244176470,f,f
52982,1818699,607626,62136219,f,f
52983,1818701,1383008,560013172,f,f
52984,1818793,231995,14379546,f,f
52985,1818856,2552507,17983255,f,f
52986,1818923,6184618,56865592,f,f
52987,1818939,1481408,18550945,f,f
52988,1818961,27433,88879721,f,f
52989,1818963,1161694,10312222,f,f
52990,1818996,2405,15383800,f,f
52991,1819034,1295496,239953924,f,f
52992,1819052,58635,17590089,f,f
52993,1819160,10505,14326405,f,f
52994,1819175,1944151,859208912,f,f
52995,1819198,922559,337625748,f,f
52996,1819235,342710,32141730,f,f
52997,1819264,1537174,6039382,f,f
52998,1819317,605659,129544540,f,f
52999,1819351,2872635,952860853,f,f
53000,1819539,499866,361792030,f,f
53001,1819561,578679,49369573,f,f
53002,1819588,1418789,70353678,f,f
53003,1819675,1885792,131559587,f,f
53004,1819915,720127,9386822,f,f
53005,1819953,829834,35061878,f,f
53006,1820072,844938,16448398,f,f
53007,1820080,109284,174556101,f,f
53008,1820081,3272172,17483538,f,f
53009,1820094,901795,137086701,f,f
53010,1820164,8358301,214521958,f,f
53011,1820193,815248,83071876,f,f
53012,1820217,1962738,279807532,f,f
53013,1820343,2619815,2340955801,f,f
53014,1820365,1199283,155527323,f,f
53015,1820376,1269512,112754479,f,f
53016,1820396,458535,69317119,f,f
53017,1820499,2742851,83579992,f,f
53018,1820583,1930478,49119897,f,f
53019,1820610,897727,238331111,f,f
53020,1820675,1540410,434489080,f,f
53021,1820718,514711,309219460,f,f
53022,1820729,2702849,266181407,f,f
53023,1820738,856394,16926854,f,f
53024,1820803,446720,82855916,f,f
53025,1820829,281885,8818692,f,f
53026,1820907,171054,14190474,f,f
53027,1820943,1247608,8932122,f,f
53028,1821055,524990,582154692,f,f
53029,1821094,51384,54332209,f,f
53030,1821123,1158990,45085574,f,f
53031,1821154,432664,15829746,f,f
53032,1821180,1061520,25806867,f,f
53033,1821192,778346,244836640,f,f
53034,1821307,794463,15393306,f,f
53035,1821334,3500071,1263934380,f,f
53036,1821527,3835757,436887642,f,f
53037,1821558,4362131,11550112,f,f
53038,1821678,1637,6264782,f,f
53039,1821704,1488499,810516182,f,f
53040,1821716,620982,23662933,f,f
53041,1821724,125,8906,f,f
53042,1821773,1022692,212331587,f,f
53043,1821819,1631578,137755810,f,f
53044,1821885,402384,14259052,f,f
53045,1821956,4996,14536266,f,f
53046,1821973,7144031,2460636426,f,f
53047,1821993,915586,21569549,f,f
53048,1822016,36308,14154048,f,f
53049,1822079,1933150,14499598,f,f
53050,1822133,349533,8458732,f,f
53051,1822194,253337,135103,f,f
53052,1822216,39838,16638058,f,f
53053,1822278,2241218,15211700,f,f
53054,1822294,8060,693823,f,f
53055,1822419,4399705,21988374,f,f
53056,1822443,445360,18845664,f,f
53057,1822518,88979,35044100,f,f
53058,1822535,1455980,971466649,f,f
53059,1822614,5457,16909720,f,f
53060,1822679,1000503,322974549,f,f
53061,1822682,3108374,1067323039,f,f
53062,1822779,1201529,8732502,f,f
53063,1822931,352796,19384728,f,f
53064,1822938,3896264,1303273788,f,f
53065,1823109,2278536,223114717,f,f
53066,1823182,990703,2405095633,f,f
53067,1823190,4016144,321266304,f,f
53068,1823418,793813,106540167,f,f
53069,1823462,933117,114664931,f,f
53070,1823465,4514930,45116512,f,f
53071,1823473,3602581,786837283,f,f
53072,1823551,572402,28075010,f,f
53073,1823590,1001542,98333740,f,f
53074,1823609,1059032,18055154,f,f
53075,1823662,238768,177350337,f,f
53076,1823694,483706,27650863,f,f
53077,1823783,1284646,433978172,f,f
53078,1823817,288388,139726337,f,f
53079,1823830,90830,18574208,f,f
53080,1823881,1307607,289819139,f,f
53081,1823900,6604,15326001,f,f
53082,1823927,396480,48129350,f,f
53083,1823934,385801,74194247,f,f
53084,1823945,524094,20768120,f,f
53085,1823968,1473391,28589955,f,f
53086,1823988,173585,15788807,f,f
53087,1824007,1847217,37946135,f,f
53088,1824272,2731660,327952177,f,f
53089,1824333,143747,14258724,f,f
53090,1824342,1815504,170114981,f,f
53091,1824367,2480667,249704525,f,f
53092,1824374,971236,14684915,f,f
53093,1824436,1455526,71546671,f,f
53094,1824527,3910523,398394395,f,f
53095,1824613,79623,5273561,f,f
53096,1824624,1633940,130904344,f,f
53097,1824666,572534,96938850,f,f
53098,1824692,5060713,99444402,f,f
53099,1824701,5616,10934432,f,f
53100,1824734,910049,41789848,f,f
53101,1824769,765020,20022032,f,f
53102,1824849,175139,6561352,f,f
53103,1824854,422282,117674439,f,f
53104,1824880,179170,12183512,f,f
53105,1824881,356778,5696302,f,f
53106,1824936,785166,46446956,f,f
53107,1825052,4990926,13106942,f,f
53108,1825112,1785686,254222210,f,f
53109,1825119,65182,2884250915,f,f
53110,1825139,3960013,14989726,f,f
53111,1825264,164611,5821272,f,f
53112,1825269,70015,3940011,f,f
53113,1825301,5689,37806143,f,f
53114,1825345,9027146,22919951,f,f
53115,1825351,3812936,16998371,f,f
53116,1825396,79405,15483808,f,f
53117,1825507,1217073,7652382,f,f
53118,1825512,45488,9088452,f,f
53119,1825542,3617844,20860796,f,f
53120,1825566,136990,22402889,f,f
53121,1825575,1222471,78630487,f,f
53122,1825635,3747228,143962510,f,f
53123,1825635,298301,143962510,t,f
53124,1825727,2797603,1020300446,f,f
53125,1825748,688829,2300141,f,f
53126,1825756,50522,5840842,f,f
53127,1825777,1396511,78761662,f,f
53128,1825800,1414868,21287050,f,f
53129,1825812,19370,9828942,f,f
53130,1826091,649002,244455627,f,f
53131,1826109,1058233,222871709,f,f
53132,1826168,3992922,196055402,f,f
53133,1826198,623764,41882189,f,f
53134,1826232,2102036,95790275,f,f
53135,1826236,298633,18809609,f,f
53136,1826302,5017923,101694177,f,f
53137,1826363,172579,106187184,f,f
53138,1826459,5760261,14136897,f,f
53139,1826463,895834,65117277,f,f
53140,1826494,1033388,183165663,f,f
53141,1826496,1474671,33480730,f,f
53142,1826787,6850261,370726666,f,f
53143,1826796,663819,279499413,f,f
53144,1826804,4035242,82567218,f,f
53145,1826838,2656539,1630161756,f,f
53146,1826880,3280045,18637831,f,f
53147,1826940,4732739,19666323,f,f
53148,1827204,958561,15230482,f,f
53149,1827276,3100576,11168212,f,f
53150,1827299,8129513,574430825,f,f
53151,1827315,2177278,280182126,f,f
53152,1827401,3326784,151008840,f,f
53153,1827446,23650,26290998,f,f
53154,1827550,605669,411233852,f,f
53155,1827668,1719261,56306461,f,f
53156,1827694,3635,124838802,f,f
53157,1827769,2496397,765239270,f,f
53158,1827771,526104,92796870,f,f
53159,1827908,2829425,1015543825,f,f
53160,1827957,5968763,1017542695,f,f
53161,1828004,2237317,280466939,f,f
53162,1828027,1200177,22104869,f,f
53163,1828040,759551,373817691,f,f
53164,1828069,871819,305601842,f,f
53165,1828087,1676272,68721867,f,f
53166,1828126,1310313,72904168,f,f
53167,1828150,559967,39720159,f,f
53168,1828192,3505520,21592640,f,f
53169,1828207,1211471,634670377,f,f
53170,1828220,2413,723833,f,f
53171,1828254,555351,258792922,f,f
53172,1828348,345948,54291453,f,f
53173,1828438,1085475,305153619,f,f
53174,1828485,382052,9020502,f,f
53175,1828515,2571533,351401839,f,f
53176,1828516,203732,20338182,f,f
53177,1828535,456143,172503929,f,f
53178,1828570,85749,38654173,f,f
53179,1828618,1479070,2329736342,f,f
53180,1828804,11392,9962262,f,f
53181,1828840,3727942,55619210,f,f
53182,1828904,2101743,112098734,f,f
53183,1828955,172099,8050992,f,f
53184,1828983,3185085,450538608,f,f
53185,1829013,460811,105075645,f,f
53186,1829021,2821024,110112863,f,f
53187,1829128,733288,17225895,f,f
53188,1829181,6651987,102942368,f,f
53189,1829223,972159,246437227,f,f
53190,1829390,1578284,61697256,f,f
53191,1829445,787747,5771372,f,f
53192,1829521,1277720,263709503,f,f
53193,1829548,16046,14117078,f,f
53194,1829579,265462,98385602,f,f
53195,1829706,3697666,14437946,f,f
53196,1829724,3042601,1459643521,f,f
53197,1829819,1697297,92272069,f,f
53198,1829895,2724844,35050705,f,f
53199,1829920,8229532,33834487,f,f
53200,1829927,658602,519610811,f,f
53201,1829930,165115,153139031,f,f
53202,1829942,1318073,207493119,f,f
53203,1830087,306937,15126675,f,f
53204,1830095,65095,15932149,f,f
53205,1830165,4717956,17650215,f,f
53206,1830174,32296,15139200,f,f
53207,1830207,746027,17185995,f,f
53208,1830244,2018851,32515797,f,f
53209,1830262,410206,647003,f,f
53210,1830349,226720,16272718,f,f
